DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE,Random Split (Cross Val) Urban,TestIndex
SN201800000065,2018,SN,-0.7461690199194291,0.390849899777583,0.425547138047138,0.4392114956908535,,,False,214.0,2018.0,U,16.064535,-16.45281,SNGE81FL,Saint louis,Saint louis,Senegal,SEN,SNGE81FL00000065.tif,26.05084745762712,19.975560904858504,split4,0.5251418372438423
ZW201500000299,2015,ZW,3.428122246929356,0.7551897215877525,0.7076210826210827,0.730342860503411,0.699,0.8014981273408239,False,110.0,2015.0,U,-20.142108,28.501646,ZWGE72FL,Bulawayo,Bulawayo,Zimbabwe,ZWE,ZWGE72FL00000299.tif,25.214285714285715,17.95824883719739,split4,0.3613969810043317
TZ202200000311,2022,TZ,0.2112119704879672,0.4744118740508339,0.5321759259259259,0.5492641437308867,,,False,124.0,2022.0,U,-7.585286,31.268009,TZGE81FL,Nkasi,Rukwa,Tanzania,TZA,TZGE81FL00000311.tif,22.177419354838708,20.466305130387145,split4,0.663519677005011
NG201800000514,2018,NG,-3.759553554809691,0.1278361534186108,0.1187297320361836,0.1225421546245014,0.505,0.5593008739076155,False,198.0,2018.0,U,10.807925,8.151352,NGGE7BFL,Kubau,Kaduna,Nigeria,NGA,NGGE7BFL00000514.tif,17.590476190476192,13.577197540004088,split4,0.3000913161972061
TZ201500000131,2015,TZ,2.615225908289159,0.6842386335497846,,,,,True,52.0,2015.0,U,-6.75856,39.226783,TZGE7AFL,Kinondoni,Dar-es-salaam,Tanzania,TZA,TZGE7AFL00000131.tif,24.07692307692308,17.11589454728692,split4,0.9778524816671014
UG201600000179,2016,UG,0.3092256971262953,0.4829666924416735,0.6003787878787878,0.6196570058381984,,,False,93.0,2016.0,U,0.529367804585,33.8664060898,UGGE7AFL,Bukooli,Bugiri,Uganda,UGA,UGGE7AFL00000179.tif,20.11764705882353,15.655857764841286,split4,0.5931469595575
NG201800000830,2018,NG,1.6976030607412558,0.6041468231340419,0.6294444444444445,0.6496559633027523,0.591,0.6666666666666667,False,117.0,2018.0,U,6.253003,7.84793,NGGE7BFL,Ishielu,Ebonyi,Nigeria,NGA,NGGE7BFL00000830.tif,26.29230769230769,21.86872987061311,split4,0.7313590945112582
SN201800000201,2018,SN,0.3911808108471316,0.4901198855517516,0.4443518518518518,0.4586200305810396,,,False,214.0,2018.0,U,12.718102,-15.569529,SNGE81FL,Sedhiou,Sedhiou,Senegal,SEN,SNGE81FL00000201.tif,21.14018691588785,17.743161636822034,split4,0.36003803572306126
RW201900000339,2019,RW,-0.4744654895323146,0.4145646838015463,0.412962962962963,0.4262232415902141,0.434,0.470661672908864,False,99.0,2019.0,U,-1.841055,29.631574,RWGE81FL,Ngororero,West,Rwanda,RWA,RWGE81FL00000339.tif,25.565217391304348,18.42781975879952,split4,0.540409744006185
TZ202200000616,2022,TZ,1.792486790004789,0.6124284495953064,0.5618055555555556,0.5798451834862385,,,False,144.0,2022.0,U,-5.237316,39.770594,TZGE81FL,Chake Chake,Kusini Pemba,Tanzania,TZA,TZGE81FL00000616.tif,24.014492753623188,20.697749773702444,split4,0.4674175866877911
MZ201500000125,2015,MZ,1.8244526563069887,0.6152184892183304,0.6222222222222222,0.6422018348623852,0.455,0.4968789013732834,True,103.0,2015.0,U,-19.106552,33.485466,MZGE71FL,Cidade de Chimoio,Manica,Mozambique,MOZ,MZGE71FL00000125.tif,23.64814814814815,15.999006345805032,split4,0.6765748728110041
CM201800000380,2018,CM,2.790640443492654,0.69954913691751,0.6781400966183575,0.6999152373354607,0.636,0.7228464419475658,False,146.0,2018.0,U,5.465911,10.414051,CMGE71FL,Mifi,Ouest,Cameroon,CMR,CMGE71FL00000380.tif,22.92105263157895,18.48802362460249,split4,0.03574673511761561
ZM201800000304,2018,ZM,2.5587626882346317,0.6793104198199782,0.6401481481481481,0.660703363914373,0.64,0.7278401997503123,False,96.0,2018.0,U,-15.46178,28.342076,ZMGE71FL,Lusaka,Lusaka,Zambia,ZMB,ZMGE71FL00000304.tif,21.810344827586206,14.93900686775387,split4,0.259672782199333
GN201800000339,2018,GN,1.0922872326801183,0.551313743974916,0.6564814814814814,0.6775611620795106,0.578,0.6504369538077404,False,107.0,2018.0,U,9.619219,-13.604791,GNGE71FL,Ratoma,Conakry,Guinea,GIN,GNGE71FL00000339.tif,22.950819672131143,16.53120910027273,split4,0.09361536830599049
MZ201500000196,2015,MZ,2.665600026860829,0.6886353792991778,0.6685185185185185,0.6899847094801222,,,True,90.0,2015.0,U,-25.741744,32.670787,MZGE71FL,Marracuene,Maputo,Mozambique,MOZ,MZGE71FL00000196.tif,30.05128205128205,20.94723787588425,split4,0.041937338383832956
TZ201500000119,2015,TZ,2.7448144747829564,0.6955493620559504,0.5346153846153846,0.5517819336626676,,,False,71.0,2015.0,U,-6.764315,38.999027,TZGE7AFL,Kibaha Urban,Pwani,Tanzania,TZA,TZGE7AFL00000119.tif,22.526315789473685,17.566455813382724,split4,0.7494498721924089
ML201800000344,2018,ML,1.0298931844963537,0.5458678766541986,0.5440613026819924,0.5615311610249921,0.522,0.5805243445692885,False,211.0,2018.0,U,12.655901,-7.985079,MLGE7AFL,Bamako,Bamako,Mali,MLI,MLGE7AFL00000344.tif,21.23809523809524,17.943567419039386,split4,0.04038460028982793
KE202200000260,2022,KE,-0.2941399098011101,0.4303038321712,0.4869395711500974,0.5025752454530822,,,False,198.0,2022.0,U,1.763538,40.055981,KEGE8AFL,Wajir,North Eastern,Kenya,KEN,KEGE8AFL00000260.tif,19.54368932038835,15.610313771971228,split4,0.32793604293535106
SN201500000051,2015,SN,1.221212902866398,0.5625666136717367,0.4720749158249158,0.4872332846816791,,,False,155.0,2015.0,U,16.5177310618,-15.5041503209,SNGE7AFL,Dagana,Saint louis,Senegal,SEN,SNGE7AFL00000051.tif,24.924050632911392,19.35483253237749,split4,0.1945765834573936
NG201800000373,2018,NG,4.531599619902604,0.8515032569257242,0.7948412698412699,0.8203636959370905,0.287,0.2871410736579276,False,100.0,2018.0,U,9.899165,11.210021,NGGE7BFL,Billiri,Gombe,Nigeria,NGA,NGGE7BFL00000373.tif,21.76744186046512,18.19057475636153,split4,0.02644604948567475
MW201500000495,2015,MW,-0.2940590850842349,0.4303108867011936,0.5124368686868687,0.5288912635529608,,,False,115.0,2015.0,U,-14.48666847,35.28189628,MWGE7AFL,Mangochi,Southern Region,Malawi,MWI,MWGE7AFL00000495.tif,20.048387096774192,16.015798981881222,split4,0.9906439144940155
AO201500000466,2015,AO,-0.8807720961917133,0.3791014956320413,0.4455026455026455,0.4598077763215377,,,False,133.0,2015.0,U,-12.86683,15.558228,AOGE71FL,Caala,Huambo,Angola,AGO,AOGE71FL00000466.tif,18.01388888888889,15.806482050234385,split4,0.6924313825662726
AO201500000083,2015,AO,1.5245486775326276,0.5890423181747371,0.6212962962962962,0.6412461773700304,,,False,164.0,2015.0,U,-15.200578,12.168686,AOGE71FL,Namibe,Namibe,Angola,AGO,AOGE71FL00000083.tif,19.147727272727277,17.958150438982653,split4,0.4988841225495608
SN201500000174,2015,SN,0.8224718257883405,0.5277637588434759,0.528405017921147,0.5453721515241196,,,False,182.0,2015.0,U,14.078,-15.555577,SNGE7AFL,Kaffrine,Kaffrine,Senegal,SEN,SNGE7AFL00000174.tif,23.195876288659797,17.61251873387798,split4,0.845325514607489
TZ202200000399,2022,TZ,2.558297007351553,0.6792697743357237,0.499537037037037,0.5155772171253822,,,False,135.0,2022.0,U,-2.500605,32.901936,TZGE81FL,Ilemela,Mwanza,Tanzania,TZA,TZGE81FL00000399.tif,25.65714285714286,21.25475954492616,split4,0.6865604357834859
SL201900000074,2019,SL,0.3349008957938293,0.4852076710197046,,,,,False,100.0,2019.0,U,8.437792,-13.274433,SLGE7AFL,Western Area Rur,Western Area,Sierra Leone,SLE,SLGE7AFL00000074.tif,21.75555555555556,14.49789256715916,split4,0.8622453831524165
SN201700000043,2017,SN,0.3061652505829857,0.4826995710366331,0.5058574879227052,0.5221006182688471,0.522,0.5805243445692885,False,203.0,2017.0,U,12.5552,-16.248384,SNGE7RFL,Ziguinchor,Ziguinchor,Senegal,SEN,SNGE7RFL00000043.tif,20.705882352941178,16.474756107988533,split4,0.1117400397277254
CM201800000214,2018,CM,3.9859405494356217,0.8038771293284703,0.7969001610305957,0.8224886983113946,0.699,0.8014981273408239,False,146.0,2018.0,U,3.892234,11.493676,CMGE71FL,Mfoundi,Centre,Cameroon,CMR,CMGE71FL00000214.tif,21.153846153846157,16.95377743839317,split4,0.8363762583765826
NG201800001056,2018,NG,3.9197037943759607,0.7980958634816482,0.7424999999999999,0.766341743119266,0.698,0.8002496878901373,False,84.0,2018.0,U,5.226507,6.18821,NGGE7BFL,Patani,Delta,Nigeria,NGA,NGGE7BFL00001056.tif,28.45945945945946,21.805446050871726,split4,0.4645268728602231
KE202200000303,2022,KE,-1.2653657063144217,0.3455334577487583,0.4440018315018315,0.4582587710454683,,,False,125.0,2022.0,U,3.934726,41.853913,KEGE8AFL,Mandera,North Eastern,Kenya,KEN,KEGE8AFL00000303.tif,22.83333333333333,19.394350854576764,split4,0.49318044174865827
CI202100000457,2021,CI,-2.204295353398593,0.263581950668329,0.2546052631578947,0.2627806615161757,,,False,109.0,2021.0,U,6.74775057801,-7.35568297833,CIGE81FL,Guemon,Montagnes,Cote d'Ivoire,CIV,CIGE81FL00000457.tif,25.155172413793103,20.191888004786037,split4,0.7259187066002805
KE202200000468,2022,KE,4.860115820705029,0.8801767553499167,,,,,True,56.0,2022.0,U,-0.536223,37.449589,KEGE8AFL,Embu,Eastern,Kenya,KEN,KEGE8AFL00000468.tif,32.214285714285715,16.2009536593035,split4,0.27244899751142426
CM201800000447,2018,CM,3.765698970576651,0.7846540391157828,0.8240740740740742,0.8505351681957187,0.699,0.8014981273408239,False,102.0,2018.0,U,3.814339,11.497181,CMGE71FL,Mfoundi,Centre,Cameroon,CMR,CMGE71FL00000447.tif,29.036363636363635,22.04621714117164,split4,0.9908078855086969
SN201900000187,2019,SN,0.6279265258812778,0.510783487134824,0.4859788359788359,0.5015836609873306,,,False,170.0,2019.0,U,12.5603,-12.194163,SNGE8BFL,Kedougou,Kedougou,Senegal,SEN,SNGE8BFL00000187.tif,25.17708333333333,20.947550939211897,split5,0.7425394399308013
CM201800000065,2018,CM,4.408970479996935,0.8407999599764209,0.7425925925925926,0.7664373088685015,0.699,0.8014981273408239,False,107.0,2018.0,U,3.863223,11.510405,CMGE71FL,Mfoundi,Centre,Cameroon,CMR,CMGE71FL00000065.tif,21.07843137254902,14.139085030163589,split5,0.24561716558683855
LB201900000080,2019,LB,3.235546014942659,0.7383813137499655,0.7549919484702092,0.7792348092009039,0.57,0.6404494382022472,False,127.0,2019.0,U,6.274562,-10.745968,LBGE7AFL,Greater Monrovia,Montserrado,Liberia,LBR,LBGE7AFL00000080.tif,23.069444444444443,18.02058790437774,split5,0.23615694628584338
UG201600000023,2016,UG,1.5684108990098042,0.5928706935648561,0.5990740740740741,0.6183103975535168,0.623,0.7066167290886394,False,104.0,2016.0,U,0.30435760554,32.570912935,UGGE7AFL,Rubaga,Kampala,Uganda,UGA,UGGE7AFL00000023.tif,25.125,18.392748076842185,split5,0.13608340963299903
MW201500000746,2015,MW,2.098666203359425,0.639152352114879,0.6431481481481481,0.6637996941896024,,,False,127.0,2015.0,U,-11.403069,33.981962,MWGE7AFL,Mzimba,Northern Region,Malawi,MWI,MWGE7AFL00000746.tif,23.816666666666663,18.9660639543608,split5,0.7094568606085339
CM201800000237,2018,CM,3.18578589376933,0.7340381588231581,,,0.699,0.8014981273408239,False,95.0,2018.0,U,3.495432,11.49984,CMGE71FL,Nyong - Et - So'o,Centre,Cameroon,CMR,CMGE71FL00000237.tif,23.6,18.643058664383275,split5,0.9679642935516882
GM201900000033,2019,GM,1.8253152046337355,0.6152937740232421,0.5175925925925926,0.5342125382262997,,,False,124.0,2019.0,U,13.454954,-16.595114,GMGE81FL,Banjul,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000033.tif,26.571428571428573,19.589096939216198,split5,0.36992376737351573
UG201600000506,2016,UG,0.452331391862448,0.4954572207702228,0.5794590643274854,0.5980655480444229,,,False,115.0,2016.0,U,1.95888477852,32.1421304581,UGGE7AFL,Kibanda,Kiryandongo,Uganda,UGA,UGGE7AFL00000506.tif,18.0,13.757422239164816,split5,0.045088609889089915
SN201800000184,2018,SN,-3.258100400775352,0.1716039072976879,0.2002752176139273,0.2067060732253836,,,False,247.0,2018.0,U,14.097499,-15.284602,SNGE81FL,Maleme hodar,Kaffrine,Senegal,SEN,SNGE81FL00000184.tif,21.503649635036496,19.30144923223583,split5,0.47424849516575607
NG201800001264,2018,NG,4.375715032432482,0.8378973633282008,0.8051587301587302,0.8310124508519003,0.666,0.7602996254681649,False,81.0,2018.0,U,6.890694,3.717916,NGGE7BFL,Ikenne,Ogun,Nigeria,NGA,NGGE7BFL00001264.tif,30.48780487804878,22.47901460386944,split5,0.9614979337880286
GN201800000069,2018,GN,0.6872672774911075,0.5159628571129828,0.5558333333333334,0.5736811926605505,0.308,0.3133583021223471,False,137.0,2018.0,U,10.657631,-14.572386,GNGE71FL,Boke,Boke,Guinea,GIN,GNGE71FL00000069.tif,22.492957746478872,18.479234090062604,split5,0.3237909997973304
LB201900000315,2019,LB,0.4180267487906157,0.4924630484077637,0.575925925925926,0.5944189602446484,0.421,0.4544319600499376,False,90.0,2019.0,U,6.858558,-10.8224,LBGE7AFL,Senjeh,Bomi,Liberia,LBR,LBGE7AFL00000315.tif,25.22,20.394366969377423,split5,0.9372321405011289
MW201500000613,2015,MW,1.9175793097231064,0.6233467548668892,0.6,0.6192660550458715,,,False,106.0,2015.0,U,-16.012779,35.298678,MWGE7AFL,Thyolo,Southern Region,Malawi,MWI,MWGE7AFL00000613.tif,26.24561403508772,20.354256049985487,split5,0.14207989886038697
SN201500000098,2015,SN,-0.8861451680177574,0.3786325240374568,0.3908333333333333,0.4033830275229357,0.372,0.3932584269662922,False,161.0,2015.0,U,14.4296163912,-16.9545415785,SNGE7AFL,Mbour,Thies,Senegal,SEN,SNGE7AFL00000098.tif,24.77777777777778,21.087491935242934,split5,0.6008431528033955
NG201800000040,2018,NG,2.4915834905574985,0.673446895847557,0.6561996779388084,0.6772703097992288,,,False,181.0,2018.0,U,9.284394,7.365453,NGGE7BFL,Bwari,Abuja,Nigeria,NGA,NGGE7BFL00000040.tif,19.83132530120482,16.57195638619832,split5,0.6207676253344491
MZ201500000077,2015,MZ,-1.1510093942141533,0.3555146870665038,0.4514202172096909,0.4659153617989929,,,True,137.0,2015.0,U,-12.995789,40.526457,MZGE71FL,Cidade de Pemba,Cabo Delgado,Mozambique,MOZ,MZGE71FL00000077.tif,16.82608695652174,14.268390116678866,split5,0.5384212729744123
ZW201500000192,2015,ZW,2.6963429914962327,0.6913186818147771,,,0.588,0.6629213483146068,True,93.0,2015.0,U,-20.077049,30.804072,ZWGE72FL,Masvingo,Masvingo,Zimbabwe,ZWE,ZWGE72FL00000192.tif,20.22,14.08326550722306,split5,0.9964121408287084
ZM201800000068,2018,ZM,3.940926155941391,0.7999481902448873,0.8011111111111111,0.826834862385321,0.487,0.5368289637952559,True,111.0,2018.0,U,-15.270299,23.135201,ZMGE71FL,Mongu,Western,Zambia,ZMB,ZMGE71FL00000068.tif,25.50877192982456,18.809308872221397,split5,0.9521963688935198
AO201500000405,2015,AO,2.863029772204371,0.7058674107124517,0.7665242165242165,0.7911373794401317,,,False,114.0,2015.0,U,-10.859722,14.366461,AOGE71FL,Amboim,Cuanza Sul,Angola,AGO,AOGE71FL00000405.tif,22.432835820895523,19.015323868824147,split5,0.15633226068236794
CI202100000164,2021,CI,-0.981281809439472,0.3703288229377077,0.3994444444444444,0.4122706422018348,,,False,130.0,2021.0,U,6.77186101769,-5.27852646166,CIGE81FL,Yamoussoukro,District autonome de Yamoussoukro,Cote d'Ivoire,CIV,CIGE81FL00000164.tif,19.48333333333333,16.229802746033027,split5,0.639397693381323
MZ201500000139,2015,MZ,-0.0151177984688327,0.4546573954050953,0.4449074074074074,0.4591934250764525,,,True,97.0,2015.0,U,-13.381784,39.790501,MZGE71FL,Chiure,Cabo Delgado,Mozambique,MOZ,MZGE71FL00000139.tif,20.755102040816325,16.784827737479784,split5,0.1475389662783998
BJ201700000390,2017,BJ,0.1881778268353589,0.4724014116136316,0.4727124183006536,0.4878912574203993,0.513,0.5692883895131087,False,98.0,2017.0,U,6.399689,1.898702,BJGE71FL,Come,Mono,Benin,BEN,BJGE71FL00000390.tif,26.33333333333333,20.79294752233715,split5,0.9381471506520642
UG201600000266,2016,UG,0.9375781349215226,0.5378104492821307,0.5591617933723196,0.5771165298567519,,,False,109.0,2016.0,U,1.39505787503,34.4553113901,UGGE7AFL,Tingey,Kapchorwa,Uganda,UGA,UGGE7AFL00000266.tif,20.274509803921568,15.457138715004852,split5,0.8867476198841538
GM201900000004,2019,GM,1.9436510370315696,0.6256223431942508,0.5898148148148148,0.6087538226299694,,,False,125.0,2019.0,U,13.449347,-16.578996,GMGE81FL,Banjul,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000004.tif,29.23636363636364,20.022176257528603,split5,0.27587826597722265
AO201500000610,2015,AO,1.3041007146340218,0.5698012143833561,0.5564814814814816,0.5743501529051989,,,False,135.0,2015.0,U,-15.206464,12.162579,AOGE71FL,Namibe,Namibe,Angola,AGO,AOGE71FL00000610.tif,20.4,17.09422417075428,split5,0.747205524167176
SN201700000389,2017,SN,0.6228045792546795,0.5103364342096781,0.5018518518518518,0.517966360856269,,,False,138.0,2017.0,U,12.64051,-12.82644,SNGE7RFL,Salemata,Kedougou,Senegal,SEN,SNGE7RFL00000389.tif,19.513513513513512,16.737492359962854,split5,0.6770919524483472
LB201900000134,2019,LB,-2.537678861253577,0.2344836247295094,0.4529865649963688,0.4675320051568026,0.335,0.3470661672908864,False,124.0,2019.0,U,7.083766,-11.170436,LBGE7AFL,Tewor,Grand Cape Mount,Liberia,LBR,LBGE7AFL00000134.tif,20.06756756756757,19.465692392093104,split5,0.23566140514627743
ZW201500000035,2015,ZW,2.4075956272844747,0.6661162806166244,0.6761752136752137,0.697887261820748,0.699,0.8014981273408239,False,107.0,2015.0,U,-20.077997,28.525841,ZWGE72FL,Bulawayo,Bulawayo,Zimbabwe,ZWE,ZWGE72FL00000035.tif,25.56,19.48852095413071,split5,0.5790126432019769
SL201900000241,2019,SL,1.459683378640406,0.5833807555454728,0.5717592592592593,0.590118501529052,,,False,171.0,2019.0,U,7.885937,-11.172904,SLGE7AFL,Kenema,Eastern,Sierra Leone,SLE,SLGE7AFL00000241.tif,20.238636363636363,12.472493246111403,split5,0.6465329758480676
TZ202200000131,2022,TZ,3.934406182136458,0.7993791149354661,0.7305555555555556,0.7540137614678899,,,False,71.0,2022.0,U,-6.803505,39.223075,TZGE81FL,Kinondoni,Dar-es-salaam,Tanzania,TZA,TZGE81FL00000131.tif,26.047619047619047,23.661177816334792,split5,0.33330682732198924
SN201700000161,2017,SN,-0.6749500293437987,0.3970660243067689,0.4267195767195766,0.4404215814766272,0.287,0.2871410736579276,False,154.0,2017.0,U,12.909947,-14.950984,SNGE7RFL,Kolda,Kolda,Senegal,SEN,SNGE7RFL00000161.tif,22.7816091954023,20.22514281856972,split5,0.09365699856524456
KE202200000539,2022,KE,3.343241649645405,0.7477811868898561,0.6895833333333333,0.7117259174311926,,,False,65.0,2022.0,U,-1.4972,37.258249,KEGE8AFL,Machakos,Eastern,Kenya,KEN,KEGE8AFL00000539.tif,24.275,16.168959657635874,split5,0.9274540257444411
GN201800000136,2018,GN,0.8852830633077206,0.5332460392169687,0.5638888888888889,0.5819954128440367,0.308,0.3133583021223471,False,110.0,2018.0,U,10.926417,-14.290477,GNGE71FL,Boke,Boke,Guinea,GIN,GNGE71FL00000136.tif,27.38888888888889,19.961677120400463,split5,0.7944110548779681
KE202200000202,2022,KE,2.7341506427611297,0.6946186031773112,0.64375,0.664420871559633,,,False,66.0,2022.0,U,-3.407426,38.56127,KEGE8AFL,Taita Taveta,Coast,Kenya,KEN,KEGE8AFL00000202.tif,23.08333333333333,14.781020649081425,split5,0.630488419059368
MD202100000296,2021,MD,2.701128903134927,0.6917364049879273,0.5809343434343435,0.5995881984987489,0.501,0.5543071161048689,False,114.0,2021.0,U,-18.142239,49.380478,MDGE81FL,Toamasina I,Atsinanana,Madagascar,MDG,MDGE81FL00000296.tif,29.35185185185185,18.0483181753528,split5,0.6647155813774297
RW201900000309,2019,RW,2.884757919942981,0.7077638834234532,0.5398692810457516,0.5572045331894225,0.434,0.470661672908864,False,130.0,2019.0,U,-2.36453,29.090509,RWGE81FL,Nyamasheke,West,Rwanda,RWA,RWGE81FL00000309.tif,23.764705882352946,21.54766853548636,split5,0.5979823540042823
CI202100000259,2021,CI,2.414620687167304,0.6667294407682034,0.6074074074074074,0.6269113149847094,,,False,113.0,2021.0,U,6.64467208516,-4.69656291691,CIGE81FL,N'Zi,Lacs,Cote d'Ivoire,CIV,CIGE81FL00000259.tif,24.868852459016395,17.493308634861947,split5,0.5133909221807025
NG201800001366,2018,NG,1.0855081930887818,0.5507220569270171,0.5185185185185186,0.5351681957186545,0.652,0.7428214731585518,False,114.0,2018.0,U,7.977022,3.583373,NGGE7BFL,Iseyin,Oyo,Nigeria,NGA,NGGE7BFL00001366.tif,24.25925925925926,18.61444477168018,split5,0.647087656715193
GM201900000086,2019,GM,-0.4845444244476159,0.4136849758184833,0.4282076719576719,0.4419574595893403,,,False,128.0,2019.0,U,13.438992,-16.701293,GMGE81FL,Kombo Saint Mary,Kanifing Municipal Council,Gambia,GMB,GMGE81FL00000086.tif,23.581818181818186,18.378420224990226,split5,0.052950429333028404
ZM201800000521,2018,ZM,0.6727932717146085,0.5146995392589151,0.5173202614379085,0.5339314624932542,0.511,0.5667915106117354,False,111.0,2018.0,U,-14.44236,28.405637,ZMGE71FL,Kabwe,Central,Zambia,ZMB,ZMGE71FL00000521.tif,23.770491803278688,16.680720850353914,split5,0.3132797651976864
CM201800000386,2018,CM,-1.7140586516315557,0.3063707119570074,0.3020833333333333,0.3117832568807339,0.394,0.4207240948813983,False,205.0,2018.0,U,6.502415,11.549603,CMGE71FL,Mayo-Banyo,Adamaoua,Cameroon,CMR,CMGE71FL00000386.tif,20.95798319327731,17.114467543217657,split5,0.5570658946781275
KE202200001315,2022,KE,2.967686536809917,0.7150020456792154,0.6814393939393939,0.7033204753961634,,,False,95.0,2022.0,U,0.041416,34.585971,KEGE8AFL,Vihiga,Western,Kenya,KEN,KEGE8AFL00001315.tif,22.867924528301888,20.755015831071788,split5,0.9275920219151482
NG201800000848,2018,NG,0.7809401513555204,0.5241387978872285,0.5559178743961353,0.573768448344635,0.591,0.6666666666666667,False,119.0,2018.0,U,6.042084,8.026196,NGGE7BFL,Ezza South,Ebonyi,Nigeria,NGA,NGGE7BFL00000848.tif,25.544117647058822,19.996592115277007,split5,0.5991734410971462
SL201900000167,2019,SL,1.444416338492659,0.582048220192424,0.5743961352657005,0.5928400478659753,,,False,138.0,2019.0,U,9.588234,-11.551923,SLGE7AFL,Koinadugu,Northern,Sierra Leone,SLE,SLGE7AFL00000167.tif,23.884615384615383,18.644299131635123,split5,0.8471862193295782
KE202200000300,2022,KE,-2.8638801614471645,0.2060121750895093,0.3274610136452242,0.3379758168356671,,,False,185.0,2022.0,U,3.95411,41.875368,KEGE8AFL,Mandera,North Eastern,Kenya,KEN,KEGE8AFL00000300.tif,15.640449438202246,12.617850983114105,split5,0.168340195697661
CM201800000439,2018,CM,0.0110552455248414,0.456941826839149,0.4652777777777778,0.4802178899082568,,,False,155.0,2018.0,U,10.612032,14.343363,CMGE71FL,Diamaré,Extrême - Nord,Cameroon,CMR,CMGE71FL00000439.tif,18.3943661971831,14.355167186407067,split5,0.4972276763701752
CI202100000209,2021,CI,2.8187364758076416,0.7020014103102441,,,,,False,117.0,2021.0,U,7.48580888652,-3.25479029411,CIGE81FL,Gontougo,Zanzan,Cote d'Ivoire,CIV,CIGE81FL00000209.tif,23.0625,17.01714821388511,split5,0.6176209486181606
SN201800000129,2018,SN,1.5104019798221393,0.5878075683708661,0.5943627450980392,0.6134477873718294,0.4,0.4282147315855182,False,180.0,2018.0,U,14.33124,-16.389016,SNGE81FL,Fatick,Fatick,Senegal,SEN,SNGE81FL00000129.tif,27.220183486238533,22.01235250783033,split5,0.07305267881971034
TZ202200000292,2022,TZ,1.4046489999709542,0.5785772537205993,0.4752314814814815,0.4904912079510704,,,False,132.0,2022.0,U,-5.053126,32.073915,TZGE81FL,Urambo,Tabora,Tanzania,TZA,TZGE81FL00000292.tif,20.647058823529413,17.587109174927427,split5,0.5096604358502987
NG201800000982,2018,NG,3.175132244063072,0.7331082886757555,0.7041666666666666,0.7267775229357797,0.68,0.7777777777777779,False,85.0,2018.0,U,4.932199,6.258557,NGGE7BFL,Yenegoa,Bayelsa,Nigeria,NGA,NGGE7BFL00000982.tif,22.35,16.46059786433294,split5,0.5286622081709663
NG201800000128,2018,NG,3.728545679574194,0.7814112315208745,0.7305555555555555,0.7540137614678898,0.513,0.5692883895131087,False,130.0,2018.0,U,8.169858,4.715412,NGGE7BFL,Offa,Kwara,Nigeria,NGA,NGGE7BFL00000128.tif,28.696969696969692,23.10442494879395,split5,0.8402209517997232
MD202100000284,2021,MD,0.3540432322526303,0.4868784493647181,0.4912037037037037,0.5069762996941896,0.309,0.3146067415730337,False,138.0,2021.0,U,-23.358711,47.590913,MDGE81FL,Vangaindrano,Atsimo Atsinanana,Madagascar,MDG,MDGE81FL00000284.tif,26.84210526315789,21.838224977672485,split5,0.3154293519495779
ZM201800000415,2018,ZM,4.324568678338434,0.8334332154416224,0.7166666666666667,0.7396788990825688,0.487,0.5368289637952559,False,128.0,2018.0,U,-14.791566,24.785207,ZMGE71FL,Kaoma,Western,Zambia,ZMB,ZMGE71FL00000415.tif,21.19047619047619,16.52452443594373,split5,0.3999093462047487
CI202100000162,2021,CI,1.5050645204739987,0.5873417050988745,0.5734477124183006,0.5918611710739341,,,False,108.0,2021.0,U,6.77230222638,-5.2691534072,CIGE81FL,Yamoussoukro,District autonome de Yamoussoukro,Cote d'Ivoire,CIV,CIGE81FL00000162.tif,22.868852459016395,16.92973263210425,split5,0.12797078773507142
CM201800000190,2018,CM,0.9572317910577556,0.5395258565493383,0.5981481481481481,0.617354740061162,,,False,109.0,2018.0,U,10.593659,14.333872,CMGE71FL,Diamaré,Extrême - Nord,Cameroon,CMR,CMGE71FL00000190.tif,23.78846153846154,16.931623201967188,split5,0.6259340291770263
SL201900000521,2019,SL,2.1458950527704195,0.6432745729851277,0.6011111111111112,0.6204128440366973,,,False,127.0,2019.0,U,9.573931,-11.55713,SLGE7AFL,Koinadugu,Northern,Sierra Leone,SLE,SLGE7AFL00000521.tif,19.76923076923077,15.753738872456228,split5,0.36259907983865536
GN201800000086,2018,GN,1.6729888937581896,0.6019984533535627,0.5797222222222222,0.5983371559633027,0.578,0.6504369538077404,False,127.0,2018.0,U,9.685521,-13.527311,GNGE71FL,Ratoma,Conakry,Guinea,GIN,GNGE71FL00000086.tif,18.82089552238806,15.233461347981098,split5,0.02038257740394034
