DHSYEAR,DHSID,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,principal component 1_child,HV007: year of interview,HV000: country code,HV001: cluster number,HV025: Type of place of residence,HV000.0: country name,principal component 1 (min-max-scaled)_child,principal component 1_aduld,principal component 1 (min-max-scaled)_aduld,principal component 1_youth,principal component 1 (min-max-scaled)_youth
2019.0,RW201900000094,R,-2.378174,29.633581,RWGE81FL,Nyanza,South,Rwanda,-1.5892102916989255,2019,RW,94,rural,Rwanda,0.2740475550838326,0.42245513557401543,0.39392551255797065,1.4674699153202708,0.6455697187946208
2019.0,SL201900000094,R,9.050881,-10.979036,SLGE7AFL,Koinadugu,Northern,Sierra Leone,1.4210156484086278,2019,SL,94,rural,Sierra Leone,0.632283148419191,-2.1641596385552977,0.02732397630114347,-2.164519503486895,0.0
2019.0,SN201900000094,U,14.261476,-15.928865,SNGE8BFL,Guinguineo,Kaolack,Senegal,-1.3943312302782012,2019,SN,94,urban,Senegal,0.2972393744308537,-1.2226217754938316,0.1607683648875699,0.3640335195459771,0.4494388820583969
2019.0,SL201900000095,R,9.3615,-11.506785,SLGE7AFL,Koinadugu,Northern,Sierra Leone,-0.7792617029602659,2019,SL,95,rural,Sierra Leone,0.3704364704114186,-2.2370560246786413,0.016992353901211843,-1.0928081188231569,0.1904918592669216
2019.0,SN201900000095,R,14.260565,-16.120753,SNGE8BFL,Gossas,Fatick,Senegal,0.7376891431725424,2019,SN,95,rural,Senegal,0.5509630478966768,-1.9570582202469673,0.05667651030511345,-0.2585020285799836,0.33878599946400817
2019.0,LB201900000096,R,7.005557,-9.476579,LBGE7AFL,Jorquelleh,Bong,Liberia,4.510911867087848,2019,LB,96,rural,Lebanon,1.0,-2.356948249072695,0.0,-2.164519503486895,0.0
2019.0,SN201900000096,R,14.301611,-16.107595,SNGE8BFL,Gossas,Fatick,Senegal,1.5950145252866723,2019,SN,96,rural,Senegal,0.6529900960497947,-1.4605031223435696,0.12705338418221446,-0.9422022808707238,0.21726136689607983
2019.0,SL201900000096,U,7.956483,-11.744626,SLGE7AFL,Bo,Southern,Sierra Leone,-2.492066915603779,2019,SL,96,urban,Sierra Leone,0.16660200621258825,0.8613194162537409,0.4561258529853896,1.2939207112139424,0.6147221314333258
2019.0,SL201900000097,R,7.852947,-12.630765,SLGE7AFL,Moyamba,Southern,Sierra Leone,1.160383792068286,2019,SL,97,rural,Sierra Leone,0.6012663378688035,-1.9453309089112332,0.058338624971294994,-1.6172823438625348,0.09726893405121506
2019.0,SN201900000097,U,14.196813,-16.852216,SNGE8BFL,Mbour,Thies,Senegal,0.2775990027588781,2019,SN,97,urban,Senegal,0.4962094620469222,-1.1063898074636436,0.17724194977087154,-0.8299143785116985,0.23722003449973195
2019.0,LB201900000098,R,7.022006,-8.347028,LBGE7AFL,Twan River,Nimba,Liberia,1.12431594771651,2019,LB,98,rural,Lebanon,0.5969740402543512,-1.0504182301645366,0.1851748149310798,-1.6027106839277674,0.09985898080568723
2019.0,SL201900000098,U,8.478526,-13.216486,SLGE7AFL,Western Area Urb,Western Area,Sierra Leone,-1.8149194440347416,2019,SL,98,urban,Sierra Leone,0.24718676333032294,1.1768221486908543,0.5008421314051656,-0.03653718475994748,0.37823924816159216
2019.0,SN201900000098,U,14.415183,-16.974262,SNGE8BFL,Mbour,Thies,Senegal,-0.7596138023418126,2019,SN,98,urban,Senegal,0.3727746926830645,-0.39025657822852844,0.2787396852001948,0.11283600766857282,0.4047896586149367
2019.0,SN201900000099,U,14.42053,-16.95696,SNGE8BFL,Mbour,Thies,Senegal,0.2991702486888806,2019,SN,99,urban,Senegal,0.49877657436289713,-1.073383178976377,0.1819199871930321,-0.24079387378684466,0.34193354401658366
2019.0,SL201900000100,R,7.892781,-12.211167,SLGE7AFL,Moyamba,Southern,Sierra Leone,-0.4815631462598418,2019,SL,100,rural,Sierra Leone,0.40586444864844284,-2.097453011522321,0.03677832265120334,-2.164519503486895,0.0
2019.0,SN201900000100,U,14.425114,-16.695509,SNGE8BFL,Mbour,Thies,Senegal,-1.7872853283904024,2019,SN,100,urban,Senegal,0.2504753948188264,0.07044675002941411,0.3440352791120664,0.8299247370432667,0.5322489422174894
2019.0,LB201900000101,R,5.855805,-10.032352,LBGE7AFL,Commonwealth B,Grand Bassa,Liberia,3.67353206543875,2019,LB,101,rural,Lebanon,0.9003465998701443,-2.1601685468859384,0.027889634686753484,-2.164519503486895,0.0
2019.0,SN201900000101,R,14.571058,-16.662664,SNGE8BFL,Mbour,Thies,Senegal,-0.4766969658871732,2019,SN,101,rural,Senegal,0.40644355435272017,-1.8019851919500456,0.07865504803490986,-0.39927252795604884,0.31376467885492143
2019.0,SN201900000102,R,14.245935,-16.810895,SNGE8BFL,Mbour,Thies,Senegal,-1.5073773941917055,2019,SN,102,rural,Senegal,0.2837861784217881,-1.5937904232950895,0.10816254284740409,0.4737620738091315,0.46894263709485007
2019.0,LB201900000103,R,6.292269,-10.580843,LBGE7AFL,Mambah Kaba,Margibi,Liberia,3.7150050614631525,2019,LB,103,rural,Lebanon,0.9052821441229009,-2.1416145953245107,0.030519290719837777,-1.5931071535551804,0.10156596496427617
2019.0,SN201900000103,R,14.393803,-16.928761,SNGE8BFL,Mbour,Thies,Senegal,-0.7816697626720092,2019,SN,103,rural,Senegal,0.3701498963413033,1.7927427215119114,0.58813670285305,0.3361085986096646,0.44447535345810213
2019.0,SL201900000103,U,8.427428,-13.151929,SLGE7AFL,Western Area Urb,Western Area,Sierra Leone,-1.3910546843190497,2019,SL,103,urban,Sierra Leone,0.29762930376144914,-0.7488022980668908,0.22792291378694907,1.6250795403396021,0.6735841179490301
2019.0,RW201900000104,R,-1.496515,29.56808,RWGE81FL,Musanze,North,Rwanda,-2.8646476891569046,2019,RW,104,rural,Rwanda,0.12226257882914676,1.807329471633623,0.5902040864685378,1.83286584940568,0.7105171961178578
2019.0,SN201900000104,R,14.641992,-17.091755,SNGE8BFL,Mbour,Thies,Senegal,-2.225290410819622,2019,SN,104,rural,Senegal,0.1983500681125102,-0.5592529866818597,0.2547877834402073,0.27507809304985614,0.4336274566806168
2019.0,SL201900000104,U,9.584209,-11.541237,SLGE7AFL,Koinadugu,Northern,Sierra Leone,-2.1540347837314955,2019,SL,104,urban,Sierra Leone,0.2068299305402076,-0.17389113633686087,0.3094052115026465,0.9204772549295857,0.5483442433781449
2019.0,SN201900000105,R,14.728046,-16.765417,SNGE8BFL,Thies,Thies,Senegal,0.903694226578224,2019,SN,105,rural,Senegal,0.5707186844281975,-2.012762467357829,0.04878153391700951,-0.1809095731305029,0.3525777080482134
2019.0,SL201900000105,U,8.48403,-13.216159,SLGE7AFL,Western Area Urb,Western Area,Sierra Leone,-2.351841302185625,2019,SL,105,urban,Sierra Leone,0.18328972561410006,1.19423755768518,0.5033104215254097,0.6112221646093673,0.49337554752786994
2019.0,SN201900000106,R,14.842238,-17.096284,SNGE8BFL,Thies,Thies,Senegal,1.8745834068621399,2019,SN,106,rural,Senegal,0.6862605302836158,-1.4192822178153075,0.13289563293030787,-0.32759801105126146,0.3265045005855035
2019.0,SL201900000107,R,7.789397,-10.794378,SLGE7AFL,Kailahun,Eastern,Sierra Leone,-0.7272332595118376,2019,SL,107,rural,Sierra Leone,0.3766281785024056,-1.3096343952063216,0.1484360452938772,-1.574481985998479,0.10487650439476581
2019.0,SN201900000107,R,14.81023,-17.079388,SNGE8BFL,Thies,Thies,Senegal,0.9066597146304546,2019,SN,107,rural,Senegal,0.5710715959348607,-2.0336967789457803,0.045814508882829286,-0.9115932599048588,0.22270198215646292
2019.0,SN201900000108,U,14.810418,-16.893832,SNGE8BFL,Thies,Thies,Senegal,1.2259301092515276,2019,SN,108,urban,Senegal,0.6090667569384256,-1.0229689792349708,0.1890652038906284,-0.5335978001039121,0.2898889682819576
2019.0,LB201900000109,R,7.13333,-10.097666,LBGE7AFL,Gounwolaila,Gbarpolu,Liberia,3.186263815569827,2019,LB,109,rural,Lebanon,0.8423586501021483,-2.2654648748560415,0.012965960708653523,-2.164519503486895,0.0
2019.0,SL201900000109,U,9.037673,-12.919083,SLGE7AFL,Kambia,Northern,Sierra Leone,-1.131995039786937,2019,SL,109,urban,Sierra Leone,0.32845901133645344,-0.826025484360405,0.21697805295455896,-0.43204084138446297,0.3079402591096946
2019.0,SN201900000109,U,14.767523,-16.931126,SNGE8BFL,Thies,Thies,Senegal,-1.0318683847637564,2019,SN,109,urban,Senegal,0.3403747055017998,-0.008950902825912948,0.3327822306090294,0.3661665404194459,0.44981801688691203
2019.0,SL201900000110,U,8.198003,-12.060657,SLGE7AFL,Moyamba,Southern,Sierra Leone,-1.1531208436610427,2019,SL,110,urban,Sierra Leone,0.32594490939324305,0.47767185482805297,0.4017513915052545,-0.32099134339957286,0.3276788059279103
2019.0,SN201900000110,U,14.759498,-16.951855,SNGE8BFL,Thies,Thies,Senegal,-1.9761186672788962,2019,SN,110,urban,Senegal,0.2280030540231055,1.3690256772987823,0.5280831839060615,0.5658819405716361,0.485316527440819
2019.0,LB201900000111,R,6.092123,-10.020706,LBGE7AFL,St. John River City,Grand Bassa,Liberia,0.9357081220881224,2019,LB,111,rural,Lebanon,0.5745285369379911,-0.7775634265170436,0.22384659210976574,-1.3853208444891023,0.13849904313310388
2019.0,RW201900000111,R,-2.575127,28.907281,RWGE81FL,Rusizi,West,Rwanda,-1.6226942848931938,2019,RW,111,rural,Rwanda,0.27006275181396333,1.2553621793646266,0.5119736289094104,1.3371456245290059,0.6224051645911955
2019.0,SL201900000111,U,8.647498,-10.977921,SLGE7AFL,Kono,Eastern,Sierra Leone,-1.5576707709692994,2019,SL,111,urban,Sierra Leone,0.2778009540468642,-0.9427815867216832,0.20043018238600396,0.7799327543135731,0.5233630930281509
2019.0,SN201900000111,U,15.143967,-16.880267,SNGE8BFL,Tivaoune,Thies,Senegal,-1.2545272542432555,2019,SN,111,urban,Senegal,0.3138769163635803,0.9557385989140912,0.46950790653337104,0.9419500462549174,0.5521609350749459
2019.0,SL201900000112,R,8.614283,-11.363011,SLGE7AFL,Tonkolili,Northern,Sierra Leone,0.2981098594964301,2019,SL,112,rural,Sierra Leone,0.4986503814594135,-2.324848819522992,0.004549459897773167,-0.9370087098356,0.2181845006957884
2019.0,SN201900000112,R,15.070711,-16.875613,SNGE8BFL,Tivaoune,Thies,Senegal,0.4274188438042443,2019,SN,112,rural,Senegal,0.5140389541575303,-1.208204604504561,0.16281171401168643,-0.31292521584600247,0.32911252367762506
2019.0,RW201900000113,R,-1.673417,29.518007,RWGE81FL,Nyabihu,West,Rwanda,0.18642208162670174,2019,RW,113,rural,Rwanda,0.4853588418309827,-0.27939594645571825,0.2944519892992832,-0.016610698106426878,0.3817810911853813
2019.0,SN201900000113,R,15.189897,-16.569695,SNGE8BFL,Tivaoune,Thies,Senegal,2.349980842718227,2019,SN,113,rural,Senegal,0.7428357794152236,-2.134324571280482,0.03155250758715805,-1.2523502067300198,0.16213397356036952
2019.0,LB201900000113,U,6.917292,-11.394941,LBGE7AFL,Tewor,Grand Cape Mount,Liberia,-0.03734463998891968,2019,LB,113,urban,Lebanon,0.45872921140403344,-1.162228315678212,0.16932794452413322,-0.719085294351691,0.25691940375586253
2019.0,SL201900000113,U,8.629186,-10.949097,SLGE7AFL,Kono,Eastern,Sierra Leone,-2.337177375217862,2019,SL,113,urban,Sierra Leone,0.1850348240493807,-1.5239596112802298,0.1180596806890166,1.1737135270023442,0.5933558472402234
2019.0,SL201900000114,R,9.024617,-13.197099,SLGE7AFL,Kambia,Northern,Sierra Leone,4.407136960648396,2019,SL,114,rural,Sierra Leone,0.9876501412447698,-1.970395718480253,0.05478618346129838,-2.164519503486895,0.0
2019.0,SN201900000114,R,14.961605,-16.234668,SNGE8BFL,Diourbel,Diourbel,Senegal,3.9049448612037425,2019,SN,114,rural,Senegal,0.9278861606359067,-2.3331244537037747,0.00337655226787853,-1.9567331944208173,0.03693307816882763
2019.0,SL201900000115,U,9.04008,-12.909282,SLGE7AFL,Kambia,Northern,Sierra Leone,-1.1722338514059853,2019,SL,115,urban,Sierra Leone,0.3236703426975325,-0.4490821746014921,0.2704023192277872,-0.656104300056036,0.26811399109863204
2019.0,SN201900000115,U,15.380926,-16.453331,SNGE8BFL,Kebemer,Louga,Senegal,-0.7953807298233266,2019,SN,115,urban,Senegal,0.36851820604616276,0.10893044662504694,0.3494895827192008,-0.11932300163533392,0.3635244430347704
2019.0,SN201900000116,R,15.034458,-16.052288,SNGE8BFL,Kebemer,Louga,Senegal,1.5618871828844523,2019,SN,116,rural,Senegal,0.6490477364405162,-1.3323582625167412,0.14521538609521462,-0.9668471121243353,0.21288085942550464
2019.0,SN201900000117,R,15.580052,-16.367896,SNGE8BFL,Kebemer,Louga,Senegal,0.7586663099578048,2019,SN,117,rural,Senegal,0.5534594611026387,-2.313384737540955,0.00617426700412077,-0.8397154188147598,0.23547794384286544
2019.0,LB201900000117,U,6.332335,-10.797333,LBGE7AFL,Greater Monrovia,Montserrado,Liberia,-0.6680103885365349,2019,LB,117,urban,Lebanon,0.38367606817745864,-0.21846484306872377,0.30308776928898606,0.3023194851527349,0.4384694911172714
2019.0,SL201900000117,U,8.642659,-10.973307,SLGE7AFL,Kono,Eastern,Sierra Leone,-1.9155284225210008,2019,SL,117,urban,Sierra Leone,0.23521366967556506,-0.6450456433815814,0.24262836949877123,0.6192663215906122,0.4948053601075628
2019.0,SN201900000118,R,15.379905,-16.195286,SNGE8BFL,Kebemer,Louga,Senegal,1.4438415432976948,2019,SN,118,rural,Senegal,0.6349995717580661,-1.669054987911175,0.09749527793809959,-1.527682816296583,0.11319484548569259
2019.0,RW201900000119,R,-2.124674,29.771804,RWGE81FL,Muhanga,South,Rwanda,-0.9488000422270038,2019,RW,119,rural,Rwanda,0.35026035447570214,0.14494138546145688,0.35459342177228215,0.05767002168315971,0.3949841537103196
2019.0,LB201900000119,U,7.016167,-9.332526,LBGE7AFL,Kpaai,Bong,Liberia,-0.7977455319269956,2019,LB,119,urban,Lebanon,0.36823677990022424,2.6649938649103095,0.7117610679382085,0.2922273941697767,0.4366756675163046
2019.0,SN201900000119,U,15.389799,-15.111762,SNGE8BFL,Linguere,Louga,Senegal,-1.6517041238488495,2019,SN,119,urban,Senegal,0.26661040070224873,-0.08092892256846719,0.32258076849790895,0.07114778167523779,0.3973797646895291
2019.0,SL201900000120,R,8.592237,-12.371561,SLGE7AFL,Port Loko,Northern,Sierra Leone,1.1346567213689922,2019,SL,120,rural,Sierra Leone,0.5982046565797196,-1.8515531240624812,0.07162977305262735,-1.8182089883767654,0.06155513028137943
2019.0,SN201900000120,R,15.273013,-14.895855,SNGE8BFL,Linguere,Louga,Senegal,-0.7008926642875517,2019,SN,120,rural,Senegal,0.37976287302259215,-1.3609554424153543,0.14116230088581255,-0.11932300163533392,0.3635244430347704
2019.0,SL201900000121,R,7.579283,-12.172046,SLGE7AFL,Bonthe,Southern,Sierra Leone,-1.7530171282525158,2019,SL,121,rural,Sierra Leone,0.25455352358828753,-1.5900733014406494,0.10868937142501872,-0.7962602400501064,0.24320190564462657
2019.0,SN201900000121,R,15.633159,-14.944886,SNGE8BFL,Linguere,Louga,Senegal,4.510911867087848,2019,SN,121,rural,Senegal,1.0,-2.0008873125951308,0.05046460246777895,-2.164519503486895,0.0
2019.0,SL201900000122,R,7.808852,-11.291804,SLGE7AFL,Kenema,Eastern,Sierra Leone,0.6189986708276946,2019,SL,122,rural,Sierra Leone,0.5368381441088265,-2.306124152285665,0.007203311504807575,-1.6587730599253954,0.08989414662408507
2019.0,SN201900000122,R,15.772534,-14.994643,SNGE8BFL,Linguere,Louga,Senegal,3.0672138644929845,2019,SN,122,rural,Senegal,0.8281909661112801,-2.356948249072695,0.0,-2.164519503486895,0.0
2019.0,RW201900000123,R,-1.633761,29.722596,RWGE81FL,Gakenke,North,Rwanda,-1.6227130669899787,2019,RW,123,rural,Rwanda,0.2700605166277283,0.38183162134009513,0.38816793208048367,1.3371456245290059,0.6224051645911955
2019.0,SL201900000123,R,8.350963,-12.741274,SLGE7AFL,Moyamba,Southern,Sierra Leone,0.027376518584920177,2019,SL,123,rural,Sierra Leone,0.46643143147134936,-2.1810193476573283,0.02493444566076114,-1.2794632272542708,0.15731475659214883
2019.0,SN201900000123,R,14.905991,-15.733609,SNGE8BFL,Linguere,Louga,Senegal,3.6182552883340806,2019,SN,123,rural,Senegal,0.893768319887928,-2.171116868411792,0.02633792643434757,-2.164519503486895,0.0
2019.0,LB201900000123,U,6.589719,-8.546151,LBGE7AFL,Kparblee,Nimba,Liberia,-0.42938781634839396,2019,LB,123,urban,Lebanon,0.41207363714132644,1.9280124815204798,0.607308518588513,-0.03782496400962892,0.3780103512149817
2019.0,RW201900000124,R,-2.12571,29.318823,RWGE81FL,Karongi,West,Rwanda,-0.6508719721681804,2019,RW,124,rural,Rwanda,0.38571564622864196,0.5392485877184506,0.4104786767203074,2.310855378695567,0.7954776765676574
2019.0,SL201900000124,U,8.434956,-13.281169,SLGE7AFL,Western Area Rur,Western Area,Sierra Leone,-2.1296109937892598,2019,SL,124,urban,Sierra Leone,0.20973651332021725,0.8826928233436371,0.45915511113104296,0.5509452349153929,0.4826615954577336
2019.0,SN201900000124,U,15.608674,-16.211028,SNGE8BFL,Louga,Louga,Senegal,-0.5657131032303385,2019,SN,124,urban,Senegal,0.3958500808354428,-1.5399533157144258,0.11579288909923008,-0.31877895827395764,0.3280720473938719
2019.0,LB201900000125,R,6.677279,-10.680988,LBGE7AFL,Suehn Mecca,Bomi,Liberia,-0.41527017599718735,2019,LB,125,rural,Lebanon,0.41375372407444516,-1.0519953350174156,0.1849512914796226,-0.7087056982231531,0.25876433009821476
2019.0,SN201900000125,U,15.631142,-16.226081,SNGE8BFL,Louga,Louga,Senegal,-0.6150771808619431,2019,SN,125,urban,Senegal,0.3899754488338401,-0.4883696990494136,0.26483408890513166,0.16224699048950222,0.4135722376940215
2019.0,LB201900000126,R,6.666263,-9.219628,LBGE7AFL,Boinsen,Bong,Liberia,2.0283025761786613,2019,LB,126,rural,Lebanon,0.7045540666901071,-1.5782907936901667,0.11035930909238512,-1.9567331944208173,0.03693307816882763
2019.0,SL201900000126,R,8.743936,-11.038102,SLGE7AFL,Kono,Eastern,Sierra Leone,0.42264559515293937,2019,SL,126,rural,Sierra Leone,0.5134709079056015,-0.2387920633646995,0.30020678745014845,-0.7420271079329712,0.25284159998649747
2019.0,SN201900000126,R,15.577164,-15.789653,SNGE8BFL,Louga,Louga,Senegal,0.8300686855438492,2019,SN,126,rural,Senegal,0.5619567875135282,-1.9196759966967702,0.061974701871660653,-1.223697116152354,0.1672269310263347
2019.0,LB201900000127,R,7.180588,-9.336248,LBGE7AFL,Zota,Bong,Liberia,0.6792118668286683,2019,LB,127,rural,Lebanon,0.5440038886161163,-1.4506166936727494,0.12845459010397228,-1.974048720176324,0.03385532165475863
2019.0,SN201900000127,R,15.546284,-16.309712,SNGE8BFL,Louga,Louga,Senegal,1.5113369812440218,2019,SN,127,rural,Senegal,0.6430319483109266,-1.7849153940406963,0.08107435461266166,-0.5522269993734589,0.286577712232715
2019.0,LB201900000128,R,6.544169,-9.339518,LBGE7AFL,District No. 3,Grand Bassa,Liberia,3.6561508789128827,2019,LB,128,rural,Lebanon,0.8982781306615691,-2.1686392296837766,0.026689082769285555,-1.870155565643285,0.0523218607391725
2019.0,SN201900000128,R,15.73113,-16.495104,SNGE8BFL,Louga,Louga,Senegal,-0.14060977274482908,2019,SN,128,rural,Senegal,0.446440018885034,-1.492598880004985,0.12250444470205457,-0.5735678862803193,0.2827844659506775
2019.0,SL201900000129,R,9.238545,-12.21004,SLGE7AFL,Bombali,Northern,Sierra Leone,-1.631046115637497,2019,SL,129,rural,Sierra Leone,0.2690688320545665,-1.678069563175554,0.09621764001007199,-0.605789456739535,0.2770572272993853
2019.0,SN201900000129,U,14.342518,-16.42661,SNGE8BFL,Fatick,Fatick,Senegal,-2.120667940150605,2019,SN,129,urban,Senegal,0.21080079227808146,1.9257657354848066,0.6069900867305902,0.8048664027775497,0.5277949364537023
2019.0,SL201900000130,R,8.606703,-11.084666,SLGE7AFL,Kono,Eastern,Sierra Leone,-0.9894444701506184,2019,SL,130,rural,Sierra Leone,0.3454234149759142,-1.2056161709979831,0.16317857331733215,0.648412274209635,0.4999859215758403
2019.0,SN201900000130,U,14.475452,-16.306408,SNGE8BFL,Fatick,Fatick,Senegal,-1.796837603369071,2019,SN,130,urban,Senegal,0.2493386147356133,-1.2226638155981322,0.16076240653344034,0.5341365952135328,0.4796739356508354
2019.0,SL201900000131,R,7.989345,-11.667495,SLGE7AFL,Bo,Southern,Sierra Leone,2.073681524513655,2019,SL,131,rural,Sierra Leone,0.7099544435406038,-2.1521863635472194,0.02902095145797351,-1.9678403309907573,0.03495883479825512
2019.0,SN201900000131,R,14.547952,-16.219849,SNGE8BFL,Fatick,Fatick,Senegal,0.9567441176682493,2019,SN,131,rural,Senegal,0.5770319511361219,-2.210335466413338,0.020779465073573256,-0.8532629500849275,0.23306993133403056
2019.0,SN201900000132,R,14.159517,-16.604915,SNGE8BFL,Fatick,Fatick,Senegal,-2.5843004937898697,2019,SN,132,rural,Senegal,0.1556256372408436,-1.0805452909427735,0.18090489933534823,0.10577883318625084,0.40353527771766706
2019.0,SL201900000132,U,7.876239,-11.19621,SLGE7AFL,Kenema,Eastern,Sierra Leone,-1.143534448670145,2019,SL,132,urban,Sierra Leone,0.32708574996994366,0.38652232101792283,0.3888327460779951,-0.3348769060780908,0.325210709862636
2019.0,SN201900000133,R,13.966205,-16.764978,SNGE8BFL,Fatick,Fatick,Senegal,2.973762697642428,2019,SN,133,rural,Senegal,0.8170696965219966,-1.9391173962971087,0.059219267613822235,-1.4199518960001156,0.13234353010496586
2019.0,SL201900000133,U,8.76064,-12.494785,SLGE7AFL,Port Loko,Northern,Sierra Leone,-1.887925068661235,2019,SL,133,urban,Sierra Leone,0.2384986403205412,-1.952311991742765,0.0573491944165897,0.3579842263941196,0.4483636475164875
2019.0,SL201900000134,R,7.817644,-11.141261,SLGE7AFL,Kenema,Eastern,Sierra Leone,-0.3167429261259977,2019,SL,134,rural,Sierra Leone,0.4254790790875129,-1.849198299791348,0.07196352286494828,-1.3036973713078035,0.15300724691691261
2019.0,SN201900000134,R,14.437908,-16.366722,SNGE8BFL,Fatick,Fatick,Senegal,-0.5518314278470828,2019,SN,134,rural,Senegal,0.3975020864710171,-1.0692412796603388,0.18250701958280563,-0.07123242206027408,0.3720723263992373
2019.0,LB201900000134,U,7.083766,-11.170436,LBGE7AFL,Tewor,Grand Cape Mount,Liberia,1.2212466583218857,2019,LB,134,urban,Lebanon,0.6085093971734049,-1.943885513008525,0.05854348128145448,-0.8126265212074825,0.24029287307152206
2019.0,SN201900000135,R,14.382637,-16.444175,SNGE8BFL,Fatick,Fatick,Senegal,-1.809539685522484,2019,SN,135,rural,Senegal,0.24782698802474262,0.17297224881793336,0.358566242801478,0.3767092779725156,0.451691940880803
2019.0,SL201900000136,U,8.257227,-10.576352,SLGE7AFL,Kailahun,Eastern,Sierra Leone,-2.581506055396543,2019,SL,136,urban,Sierra Leone,0.1559581927751424,-0.18215938408670745,0.30823335075339126,-0.09575871359092382,0.36771288882914754
2019.0,SN201900000136,U,13.869035,-16.357498,SNGE8BFL,Foundiougne,Fatick,Senegal,-0.6900331950826254,2019,SN,136,urban,Senegal,0.38105521734203374,-0.7042568609336336,0.2342363493435758,0.1430624503343566,0.4101622723100285
2019.0,SL201900000137,R,7.971935,-12.527525,SLGE7AFL,Moyamba,Southern,Sierra Leone,-1.5845306013227332,2019,SL,137,rural,Sierra Leone,0.2746044673196235,-0.8537439126502018,0.21304951342277473,0.8603381436638944,0.5376547879113112
2019.0,LB201900000137,U,5.898235,-10.007561,LBGE7AFL,Neekreen,Grand Bassa,Liberia,0.031332335345069066,2019,LB,137,urban,Lebanon,0.4669021982484595,-0.4244829058799626,0.2738887795211035,-0.5810946643528827,0.2814466151357569
2019.0,SN201900000137,U,13.601447,-16.420527,SNGE8BFL,Foundiougne,Fatick,Senegal,1.709195992811008,2019,SN,137,urban,Senegal,0.6665784002436723,-1.4110904212567397,0.13405665823377047,-1.07233173908879,0.1941314433027662
2019.0,SN201900000138,R,13.884049,-16.426043,SNGE8BFL,Foundiougne,Fatick,Senegal,1.713311301439795,2019,SN,138,rural,Senegal,0.6670681475442816,-1.3999924201653426,0.13562958060712837,-0.6991021678505661,0.2604713142568037
2019.0,SN201900000139,R,13.931602,-16.257947,SNGE8BFL,Foundiougne,Fatick,Senegal,2.045782315088426,2019,SN,139,rural,Senegal,0.7066342642448007,-2.2133924799072386,0.020346193813225222,-0.4662112998930503,0.30186661440791107
2019.0,SL201900000139,U,7.608277,-12.177519,SLGE7AFL,Bonthe,Southern,Sierra Leone,-2.9001326962888654,2019,SL,139,urban,Sierra Leone,0.11803964246578086,-0.23437161715905125,0.300833298357818,0.0719566780818581,0.3975235423732007
2019.0,SN201900000140,R,13.680317,-16.340692,SNGE8BFL,Foundiougne,Fatick,Senegal,3.103082196104904,2019,SN,140,rural,Senegal,0.8324595204698563,-1.9560807832191938,0.05681504269097931,-1.6993620100964835,0.08267964401225641
2019.0,SL201900000140,U,8.342283,-13.043403,SLGE7AFL,Western Area Rur,Western Area,Sierra Leone,-0.086714320986886,2019,SL,140,urban,Sierra Leone,0.4528539125670126,-1.0707138467051431,0.1822983123001187,-0.36030028323656327,0.320691819373028
2019.0,SL201900000141,R,8.701999,-11.418091,SLGE7AFL,Tonkolili,Northern,Sierra Leone,-0.1809602184594213,2019,SL,141,rural,Sierra Leone,0.44163806509501496,-2.1575622285432514,0.028259028814537734,-1.772640122973525,0.06965479033871003
2019.0,SN201900000141,R,13.810586,-16.462156,SNGE8BFL,Foundiougne,Fatick,Senegal,0.9696823019486377,2019,SN,141,rural,Senegal,0.5785716754673133,-1.766921928432414,0.08362457283632468,-1.0601596574352912,0.19629497585313777
2019.0,SL201900000142,R,9.330138,-12.008259,SLGE7AFL,Bombali,Northern,Sierra Leone,0.29790403062170356,2019,SL,142,rural,Sierra Leone,0.49862588654423756,-2.1934380615693905,0.023174338340555933,-1.4366126008550242,0.12938216504910732
2019.0,SN201900000142,R,14.541938,-15.79148,SNGE8BFL,Gossas,Fatick,Senegal,0.652559116235532,2019,SN,142,rural,Senegal,0.5408320456672079,-1.8770029069452332,0.06802276918195621,-0.4472796148399461,0.3052316359392939
2019.0,LB201900000142,U,6.321271,-10.808361,LBGE7AFL,Greater Monrovia,Montserrado,Liberia,-0.6618404862984524,2019,LB,142,urban,Lebanon,0.38441032488544574,1.420227890236032,0.5353400859041039,0.601499058062925,0.4916473092443293
2019.0,RW201900000143,R,-2.378709,29.709765,RWGE81FL,Nyanza,South,Rwanda,-0.007134264811107297,2019,RW,143,rural,Rwanda,0.46232443378668314,-0.3857578105128168,0.27937729663438976,0.10577883318625084,0.40353527771766706
2019.0,SL201900000143,U,8.72199,-11.95247,SLGE7AFL,Tonkolili,Northern,Sierra Leone,-1.754260858667701,2019,SL,143,urban,Sierra Leone,0.25440551193996014,-0.9556750958388304,0.19860278222678288,-0.0006606772370533465,0.38461613537193384
2019.0,SN201900000143,U,12.882776,-14.938037,SNGE8BFL,Kolda,Kolda,Senegal,-0.810640177400655,2019,SN,143,urban,Senegal,0.366702236957597,-0.07450929084940208,0.32349062445092946,-0.19381303525918953,0.35028417592095595
2019.0,SL201900000144,U,8.468914,-10.323358,SLGE7AFL,Kailahun,Eastern,Sierra Leone,-2.189994101570325,2019,SL,144,urban,Sierra Leone,0.2025505482552129,-0.8193588350480465,0.21792291877069844,-0.11020739113261478,0.36514470163971263
