DHSID,HV007: year of interview,HV000: country code,Female Education PCA,Female Education PCA (min-max-scaled),EDI,EDI (min-max-scaled),EDI (UNESCO),EDI (UNESCO) (min-max-scaled),Imputed,households,DHSYEAR,URBAN_RURA,LATNUM,LONGNUM,GEID,adm2_name,adm1_name,adm0_name,ISO3,TIF_name,MEAN_AGE,STD_AGE,Random Split (Cross Val) Rural,TestIndex
GN201800000106,2018,GN,-3.5687460035536525,0.1444901875481316,0.1592592592592592,0.1643730886850152,0.346,0.3607990012484394,False,116.0,2018.0,R,10.893502,-13.058394,GNGE71FL,Telemele,Kindia,Guinea,GIN,GNGE71FL00000106.tif,30.098039215686278,23.80525563984624,split4,0.04281876302705667
CM201800000141,2018,CM,-3.6098044798548288,0.1409065281954241,0.1879629629629629,0.1939984709480122,,,False,207.0,2018.0,R,11.156257,14.078265,CMGE71FL,Mayo-Sava,Extrême - Nord,Cameroon,CMR,CMGE71FL00000141.tif,17.859504132231404,15.500164399732434,split4,0.6076236767174922
UG201600000580,2016,UG,-1.7582958227517609,0.3025096102721964,0.4201388888888889,0.4336295871559633,,,False,135.0,2016.0,R,-0.284113409133,30.363762651,UGGE7AFL,Buhweju,Buhweju,Uganda,UGA,UGGE7AFL00000580.tif,18.26315789473684,16.574171408994683,split4,0.11649974653360251
UG201600000200,2016,UG,0.5407346776389771,0.5031732222009444,,,,,False,137.0,2016.0,R,0.654649032314,34.0966869029,UGGE7AFL,Kisoko (west Budama),Tororo,Uganda,UGA,UGGE7AFL00000200.tif,23.17910447761194,20.62355623827184,split4,0.05436466091977188
UG201600000579,2016,UG,-1.093539263723768,0.3605307857917086,,,,,False,131.0,2016.0,R,0.0885853520199,30.5671845384,UGGE7AFL,Ibanda,Ibanda,Uganda,UGA,UGGE7AFL00000579.tif,20.177419354838708,15.858518105730534,split4,0.7086190578789209
CI202100000094,2021,CI,-4.100837111716849,0.0980482966636693,0.1186965811965812,0.122507939308398,,,False,101.0,2021.0,R,9.15447588456,-5.84546752868,CIGE81FL,Poro,Savanes,Cote d'Ivoire,CIV,CIGE81FL00000094.tif,19.70833333333333,16.665620534544114,split4,0.10898486018105902
KE202200001253,2022,KE,0.0883299605813609,0.4636865061426078,0.6166666666666667,0.6364678899082569,,,False,62.0,2022.0,R,-0.455672,35.240282,KEGE8AFL,Buret,Rift Valley,Kenya,KEN,KEGE8AFL00001253.tif,21.285714285714285,15.19468021638846,split4,0.7557421041478455
CI202100000382,2021,CI,-4.447910516937531,0.0677550912955129,0.1280555555555555,0.1321674311926605,,,False,156.0,2021.0,R,9.02919378269,-7.83509551378,CIGE81FL,Bafing,Woroba,Cote d'Ivoire,CIV,CIGE81FL00000382.tif,21.746987951807228,19.10040439713252,split4,0.9142778684749004
GN201800000089,2018,GN,-1.3628222689134672,0.3370272696603615,0.3247685185185185,0.335196865443425,0.346,0.3607990012484394,False,122.0,2018.0,R,10.117589,-12.876915,GNGE71FL,Kindia,Kindia,Guinea,GIN,GNGE71FL00000089.tif,25.863636363636363,19.75533919155595,split4,0.47712352667250923
MZ201500000294,2015,MZ,-2.562069255151082,0.2323547862756453,0.2622222222222222,0.2706422018348623,0.314,0.320848938826467,True,84.0,2015.0,R,-16.413526,33.552269,MZGE71FL,Changara,Tete,Mozambique,MOZ,MZGE71FL00000294.tif,22.916666666666668,21.52073056314844,split4,0.8091154673594798
ZW201500000023,2015,ZW,1.8727111055765848,0.6194305754585397,,,0.578,0.6504369538077404,False,89.0,2015.0,R,-18.818072,31.540985,ZWGE72FL,Chikomba,Mashonaland East,Zimbabwe,ZWE,ZWGE72FL00000023.tif,33.93333333333333,26.173720338607517,split4,0.9688649125072356
UG201600000440,2016,UG,-2.156381476844804,0.2677639619679431,0.3481481481481481,0.3593272171253822,,,False,130.0,2016.0,R,3.13920751224,30.8521922831,UGGE7AFL,Maracha,Maracha,Uganda,UGA,UGGE7AFL00000440.tif,24.972602739726028,21.792565375183777,split4,0.42542349579830385
NG201800000447,2018,NG,-5.224189882926692,0.0,0.0,0.0,0.209,0.1897627965043695,False,210.0,2018.0,R,13.034557,9.93968,NGGE7BFL,Machina,Yobe,Nigeria,NGA,NGGE7BFL00000447.tif,18.857142857142858,15.011335922747415,split4,0.22436742790926956
NG201800000035,2018,NG,-0.7602260172967549,0.389622979183825,0.368287037037037,0.3801127675840978,0.604,0.6828963795255931,False,122.0,2018.0,R,6.584889,9.456597,NGGE7BFL,Kwande,Benue,Nigeria,NGA,NGGE7BFL00000035.tif,19.440677966101696,15.327765190637994,split4,0.19928648977454144
GN201800000052,2018,GN,-3.2981542567045645,0.1681079330593891,0.1727693602693602,0.1783170002780094,0.22,0.2034956304619226,False,165.0,2018.0,R,11.560475,-9.308447,GNGE71FL,Siguiri,Kankan,Guinea,GIN,GNGE71FL00000052.tif,16.445652173913043,13.13443936269048,split4,0.4119238681097207
ZW201500000264,2015,ZW,1.6233001575690826,0.5976615290395154,0.58125,0.5999139908256881,,,False,107.0,2015.0,R,-21.138281,28.927606,ZWGE72FL,Gwanda,Matabeleland South,Zimbabwe,ZWE,ZWGE72FL00000264.tif,23.864406779661017,19.813316339860968,split4,0.95205605210102
KE202200000187,2022,KE,3.469247124806956,0.7587791765922187,,,,,False,55.0,2022.0,R,-3.403599,38.347388,KEGE8AFL,Taita Taveta,Coast,Kenya,KEN,KEGE8AFL00000187.tif,31.703703703703702,25.927138758770205,split4,0.7613950515854407
MZ201500000022,2015,MZ,-2.0283725159087727,0.2789368195948012,0.2767676767676768,0.2856547122602168,0.414,0.4456928838951311,True,123.0,2015.0,R,-18.227706,35.831612,MZGE71FL,Marromeu,Sofala,Mozambique,MOZ,MZGE71FL00000022.tif,21.23728813559322,18.338144702768723,split4,0.8426179106218944
LB201900000189,2019,LB,-2.986962006934936,0.1952693651640931,0.4104166666666666,0.4235951834862385,0.335,0.3470661672908864,False,103.0,2019.0,R,7.167634,-10.994739,LBGE7AFL,Golakonneh,Grand Cape Mount,Liberia,LBR,LBGE7AFL00000189.tif,23.01923076923077,20.898907359200543,split4,0.10433670778486293
ML201800000116,2018,ML,-3.036886504124324,0.1909118631961781,0.2279761904761905,0.2352965268676277,0.241,0.229712858926342,False,160.0,2018.0,R,10.998307,-7.438919,MLGE7AFL,Bougouni,Sikasso,Mali,MLI,MLGE7AFL00000116.tif,22.692307692307693,19.707805621063,split4,0.6517558331775175
TZ201500000511,2015,TZ,-1.9096471365148948,0.2892993891443297,0.3431547619047619,0.354173492791612,,,False,160.0,2015.0,R,-3.214846,32.386986,TZGE7AFL,Geita,Geita,Tanzania,TZA,TZGE7AFL00000511.tif,22.057142857142857,21.588299108199635,split4,0.6059932253193625
SN201800000185,2018,SN,-4.93606772236163,0.0251478322735926,0.0140202702702702,0.0144704624349119,,,False,261.0,2018.0,R,14.237299,-15.188602,SNGE81FL,Maleme hodar,Kaffrine,Senegal,SEN,SNGE81FL00000185.tif,19.967532467532468,18.168211422420992,split4,0.9686903053371673
ZW201500000194,2015,ZW,1.0228775065760574,0.5452555353775708,0.6107407407407407,0.6303516819571865,,,False,153.0,2015.0,R,-19.056017,28.401712,ZWGE72FL,Nkayi,Matabeleland North,Zimbabwe,ZWE,ZWGE72FL00000194.tif,25.08333333333333,24.550465415398456,split4,0.8996994904712263
BF202100000232,2021,BF,-3.2699734932637177,0.1705676019406801,0.1859649122807017,0.1919362626750362,,,False,156.0,2021.0,R,13.2010873691,-1.00826658079,BFGE81FL,Sanmatenga,Centre-nord,Burkina Faso,BFA,BFGE81FL00000232.tif,22.1875,18.059040829905737,split4,0.05363217056244107
BF202100000343,2021,BF,-4.61595058914472,0.0530882446259576,0.0574561403508771,0.0593010622887493,0.185,0.1598002496878901,False,167.0,2021.0,R,13.2032476132,-0.216023441368,BFGE81FL,Gnagna,Est,Burkina Faso,BFA,BFGE81FL00000343.tif,17.89156626506024,17.598511611256534,split4,0.7277948762729138
MD202100000340,2021,MD,0.0365890561339395,0.4591704648073079,0.3237037037037037,0.3340978593272171,0.485,0.5343320848938826,False,122.0,2021.0,R,-16.705852,49.65235,MDGE81FL,Soanierana Ivongo,Analanjirofo,Madagascar,MDG,MDGE81FL00000340.tif,22.375,18.563062828835697,split4,0.8232512251928782
SN201900000026,2019,SN,0.4695669844446049,0.4969615750015738,0.473015873015873,0.4882044560943643,0.552,0.6179775280898878,False,163.0,2019.0,R,13.005132,-16.735569,SNGE8BFL,Bignona,Ziguinchor,Senegal,SEN,SNGE8BFL00000026.tif,24.49397590361446,21.578203486544687,split4,0.8008291406556775
UG201600000525,2016,UG,-2.6839569068092586,0.221716207784805,0.3590277777777778,0.3705561926605504,,,False,151.0,2016.0,R,0.829183372458,30.6835849601,UGGE7AFL,Mwenge,Kyenjojo,Uganda,UGA,UGGE7AFL00000525.tif,19.7012987012987,18.286509936551685,split4,0.1415180975548055
CI202100000121,2021,CI,-2.941209389611868,0.1992627377816727,0.245679012345679,0.2535677879714577,,,False,174.0,2021.0,R,7.94521472151,-5.35510572546,CIGE81FL,Gbêke,Vallee Du Bandama,Cote d'Ivoire,CIV,CIGE81FL00000121.tif,25.406976744186046,20.77746398326618,split4,0.9177254614253811
MZ201500000227,2015,MZ,-3.3396161563327333,0.1644890621764662,0.1811507936507936,0.1869675622542595,,,True,97.0,2015.0,R,-11.045615,39.567809,MZGE71FL,Nangade,Cabo Delgado,Mozambique,MOZ,MZGE71FL00000227.tif,28.369565217391305,20.60243642080785,split4,0.38993813540603206
ML201800000132,2018,ML,-2.59726338241702,0.2292829780962136,0.1970238095238095,0.2033502621231978,0.241,0.229712858926342,False,184.0,2018.0,R,12.344649,-5.140306,MLGE7AFL,Koutiala,Sikasso,Mali,MLI,MLGE7AFL00000132.tif,21.52380952380953,20.26843663950241,split4,0.5922442839237246
BF202100000216,2021,BF,-3.761112827948744,0.1277000571902169,0.1619480056980057,0.1671481710185838,,,False,164.0,2021.0,R,12.625902974,-0.387106386491,BFGE81FL,Namentenga,Centre-nord,Burkina Faso,BFA,BFGE81FL00000216.tif,20.20212765957447,18.406742445837576,split4,0.5337000852037037
UG201600000055,2016,UG,-1.8515021822119369,0.2943743877334657,0.4169444444444444,0.4303325688073394,,,False,120.0,2016.0,R,-0.110797566309,31.431955929,UGGE7AFL,Mawogola,Ssembabule,Uganda,UGA,UGGE7AFL00000055.tif,19.83636363636364,18.593869595433503,split4,0.9088289512704619
ZW201500000154,2015,ZW,0.4219565864966162,0.4928060518730269,0.5214285714285714,0.5381716906946263,0.586,0.6604244694132335,False,131.0,2015.0,R,-17.825443,28.684997,ZWGE72FL,Gokwe South,Midlands,Zimbabwe,ZWE,ZWGE72FL00000154.tif,24.2089552238806,20.374923174001164,split4,0.4606430915369417
KE202200000084,2022,KE,-0.485463011530897,0.4136047998477987,0.5361111111111111,0.5533256880733944,,,False,99.0,2022.0,R,-3.49542,39.875957,KEGE8AFL,Kilifi,Coast,Kenya,KEN,KEGE8AFL00000084.tif,25.563636363636363,23.083394413367756,split4,0.4283815337061463
BF202100000505,2021,BF,-2.3502800928516847,0.2508401340198958,0.2468297101449275,0.2547554347826087,0.292,0.2933832709113608,False,177.0,2021.0,R,12.5303749183,-1.17649689457,BFGE81FL,Oubritenga,Plateau Central,Burkina Faso,BFA,BFGE81FL00000505.tif,24.528089887640448,19.73753340007563,split4,0.4293818795459987
NG201800000952,2018,NG,2.7274462487109115,0.6940334313295772,0.6181980056980056,0.6380484003763819,0.64,0.7278401997503123,False,101.0,2018.0,R,5.092333,7.993704,NGGE7BFL,Uruan,Akwa Ibom,Nigeria,NGA,NGGE7BFL00000952.tif,21.0,17.3901313010186,split4,0.251441223920456
SN201700000132,2017,SN,-0.7043250384171624,0.3945021194694477,0.5253787878787879,0.5422487489574646,,,False,160.0,2017.0,R,16.21718,-14.112456,SNGE7RFL,Podor,Saint louis,Senegal,SEN,SNGE7RFL00000132.tif,30.976190476190474,24.62292799207764,split4,0.3748499503660425
KE202200000286,2022,KE,-4.5477994014689385,0.0590366056737697,0.0754629629629629,0.0778860856269113,,,False,155.0,2022.0,R,4.197497,40.846732,KEGE8AFL,Mandera,North Eastern,Kenya,KEN,KEGE8AFL00000286.tif,15.813333333333333,16.036018018007898,split4,0.3561179993397219
KE202200001560,2022,KE,1.1470792494488578,0.5560960920071875,0.669949494949495,0.6914616346955796,,,False,96.0,2022.0,R,-1.019913,34.513348,KEGE8AFL,Migori,Nyanza,Kenya,KEN,KEGE8AFL00001560.tif,25.0,22.60576050840284,split4,0.5988738849984693
BJ201700000144,2017,BJ,-2.254410728738522,0.259207788504249,0.2886363636363636,0.2979045037531276,,,False,154.0,2017.0,R,6.710533,2.370594,BJGE71FL,Ze,Atlantique,Benin,BEN,BJGE71FL00000144.tif,21.55952380952381,18.083708430902224,split4,0.9590974153612727
MZ201500000173,2015,MZ,-1.7653013029460507,0.3018981590718568,0.4433333333333333,0.4575688073394495,0.326,0.3358302122347066,True,106.0,2015.0,R,-14.512075,39.935354,MZGE71FL,Nacaroa,Nampula,Mozambique,MOZ,MZGE71FL00000173.tif,18.189655172413797,16.119571733190185,split4,0.772521503474654
SL201900000510,2019,SL,-3.482347507358261,0.1520312072557139,,,,,False,20.0,2019.0,R,9.346339,-12.316606,SLGE7AFL,Bombali,Northern,Sierra Leone,SLE,SLGE7AFL00000510.tif,31.4,28.13944866959144,split4,0.057390966802352894
GN201800000374,2018,GN,-3.372029397529208,0.1616599748495704,0.2050925925925926,0.2116781345565749,,,False,132.0,2018.0,R,8.175466,-8.5302,GNGE71FL,Lola,Nzerekore,Guinea,GIN,GNGE71FL00000374.tif,23.0,18.28200984733273,split4,0.8851516123998182
MZ201500000200,2015,MZ,-0.0970665799002494,0.4475047549888883,0.4564814814814815,0.4711391437308868,0.374,0.3957553058676655,True,98.0,2015.0,R,-24.70063,33.069839,MZGE71FL,Chokwe,Gaza,Mozambique,MOZ,MZGE71FL00000200.tif,24.372881355932204,19.241566271723546,split4,0.5759514097259372
MW201500000533,2015,MW,1.345173359883572,0.5733861104279462,0.5924603174603175,0.6114842726081258,,,False,124.0,2015.0,R,-15.871564,35.325299,MWGE7AFL,Mulanje,Southern Region,Malawi,MWI,MWGE7AFL00000533.tif,21.464285714285715,18.0936596486316,split4,0.8141918876384237
SL201900000242,2019,SL,-1.0569732034270132,0.3637223388102111,0.3601851851851851,0.3717507645259938,,,False,132.0,2019.0,R,8.657017,-12.311273,SLGE7AFL,Tonkolili,Northern,Sierra Leone,SLE,SLGE7AFL00000242.tif,24.34426229508197,17.419228117133127,split4,0.013445721877995531
MW201500000428,2015,MW,0.5117193910950035,0.5006407146078212,0.548015873015873,0.5656127129750982,,,False,134.0,2015.0,R,-15.079601,34.751929,MWGE7AFL,Ntcheu,Central Region,Malawi,MWI,MWGE7AFL00000428.tif,23.793650793650794,21.468024782677062,split4,0.4275430817066611
SN201700000352,2017,SN,-3.8234660395185927,0.122257754164295,0.1331552706552706,0.1374308986120912,0.214,0.1960049937578027,False,204.0,2017.0,R,15.661356,-16.364333,SNGE7RFL,Louga,Louga,Senegal,SEN,SNGE7RFL00000352.tif,20.796875,18.935181343723247,split4,0.41329022351046585
KE202200000245,2022,KE,-2.2576614731107174,0.2589240575545852,,,,,False,124.0,2022.0,R,2.322241,39.694321,KEGE8AFL,Wajir,North Eastern,Kenya,KEN,KEGE8AFL00000245.tif,17.06451612903226,17.08788370261695,split4,0.634056345802987
SN201500000141,2015,SN,-0.8362632101057583,0.3829863130989757,0.3200462962962964,0.3303230122324159,0.362,0.3807740324594257,False,215.0,2015.0,R,13.7584559644,-16.3864017285,SNGE7AFL,Foundiougne,Fatick,Senegal,SEN,SNGE7AFL00000141.tif,25.26271186440678,20.78725281903364,split4,0.06549196148268488
SN201800000157,2018,SN,-4.269443207576894,0.0833320464082982,0.1100629744651484,0.1135971066727449,0.275,0.2721598002496879,False,171.0,2018.0,R,13.354277,-15.285464,SNGE81FL,Medina yoro foula,Kolda,Senegal,SEN,SNGE81FL00000157.tif,17.260416666666668,15.473063039507124,split4,0.6357409221222154
SN201700000351,2017,SN,-4.000437172266315,0.1068113880990147,0.1626596424010217,0.1678826584414214,,,False,259.0,2017.0,R,12.584648,-15.544361,SNGE7RFL,Goudomp,Sedhiou,Senegal,SEN,SNGE7RFL00000351.tif,22.93006993006993,20.74820553912234,split4,0.9560397569483893
ML201800000295,2018,ML,-1.4999599359884463,0.3250576417663121,0.3156018518518518,0.3257358562691131,,,False,276.0,2018.0,R,15.678486,0.498201,MLGE7AFL,Ansongo,Gao,Mali,MLI,MLGE7AFL00000295.tif,22.22047244094488,18.85025088706214,split4,0.5748571148776277
GN201800000268,2018,GN,-3.0535867893456463,0.1894542315761621,0.2724537037037037,0.2812022171253822,,,False,102.0,2018.0,R,8.056112,-9.081518,GNGE71FL,Macenta,Nzerekore,Guinea,GIN,GNGE71FL00000268.tif,22.49056603773585,18.080612908167087,split4,0.16923770397881055
SL201900000273,2019,SL,-2.8764619612862448,0.2049140124510209,,,,,False,92.0,2019.0,R,8.507326,-12.591535,SLGE7AFL,Port Loko,Northern,Sierra Leone,SLE,SLGE7AFL00000273.tif,24.377777777777776,20.330551225466397,split4,0.8715255595427325
SL201900000417,2019,SL,-2.736294627479145,0.2171480752315603,0.2737433862433862,0.2825333114897334,,,False,126.0,2019.0,R,9.966828,-11.434249,SLGE7AFL,Koinadugu,Northern,Sierra Leone,SLE,SLGE7AFL00000417.tif,25.984126984126984,16.93868645504499,split4,0.379290851433712
MD202100000564,2021,MD,-3.620071069002492,0.1400104414057063,0.1703703703703703,0.1758409785932721,0.294,0.2958801498127341,False,164.0,2021.0,R,-24.258182,45.956825,MDGE81FL,Amboasary-Atsimo,Anosy,Madagascar,MDG,MDGE81FL00000564.tif,17.126436781609197,15.690172155592167,split4,0.6713732288866409
MD202100000436,2021,MD,-2.478198694856723,0.2396751630867809,0.1702380952380952,0.1757044560943643,0.375,0.3970037453183521,False,141.0,2021.0,R,-16.880824,47.271036,MDGE81FL,Maevatanana,Betsiboka,Madagascar,MDG,MDGE81FL00000436.tif,23.47222222222222,19.816746526095024,split4,0.8866193921483645
SL201900000120,2019,SL,-2.977851530177515,0.1960645443373256,0.2313552188552188,0.2387840561579093,,,False,145.0,2019.0,R,8.592237,-12.371561,SLGE7AFL,Port Loko,Northern,Sierra Leone,SLE,SLGE7AFL00000120.tif,24.703703703703702,20.175755527640373,split4,0.18865501526222872
ZM201800000230,2018,ZM,-2.111192963013475,0.2717080985949019,0.3378703703703704,0.3487194189602446,0.43,0.4656679151061174,False,143.0,2018.0,R,-14.320871,31.274926,ZMGE71FL,Petauke,Eastern,Zambia,ZMB,ZMGE71FL00000230.tif,20.285714285714285,18.106082617266253,split4,0.5976082658106165
TZ201500000251,2015,TZ,1.7104737015630438,0.6052701963449231,0.5409722222222222,0.5583428899082568,,,False,118.0,2015.0,R,-8.892716,32.725995,TZGE7AFL,Mbozi,Mbeya,Tanzania,TZA,TZGE7AFL00000251.tif,19.18032786885246,17.92438580697752,split4,0.01602396485587576
UG201600000407,2016,UG,-2.5210635080162622,0.2359338433296998,0.3578703703703704,0.369361620795107,,,False,144.0,2016.0,R,2.82424256662,32.2360092556,UGGE7AFL,Aswa,Gulu,Uganda,UGA,UGGE7AFL00000407.tif,20.23684210526316,18.691080525963987,split4,0.8303461081234521
ML201800000160,2018,ML,-0.2088544293586491,0.4377477058160925,0.3819444444444445,0.3942087155963302,0.215,0.1972534332084894,False,142.0,2018.0,R,13.671784,-6.069695,MLGE7AFL,Segou,Segou,Mali,MLI,MLGE7AFL00000160.tif,26.82857142857143,22.280797886326823,split4,0.40447358422284485
MZ201500000032,2015,MZ,-3.398283090814844,0.1593685041969324,0.2407407407407407,0.2484709480122323,0.325,0.33458177278402,True,110.0,2015.0,R,-13.300373,35.099773,MZGE71FL,Lichinga,Niassa,Mozambique,MOZ,MZGE71FL00000032.tif,26.03703703703704,22.09239855864623,split4,0.015393791759781505
RW201900000119,2019,RW,0.4191747801093252,0.4925632506934578,0.4708333333333333,0.4859518348623853,0.441,0.4794007490636705,False,109.0,2019.0,R,-2.124674,29.771804,RWGE81FL,Muhanga,South,Rwanda,RWA,RWGE81FL00000119.tif,24.983050847457623,19.484292104352026,split4,0.8362030846826318
KE202200001604,2022,KE,3.838921397228461,0.791045027231705,0.780787037037037,0.8058581804281345,,,False,115.0,2022.0,R,-0.809509,35.044016,KEGE8AFL,Nyamira,Nyanza,Kenya,KEN,KEGE8AFL00001604.tif,24.07575757575757,20.1512058093578,split4,0.09742654343440293
ZW201500000108,2015,ZW,2.181849601145796,0.6464127521180465,0.6459967320261437,0.6667397463572584,0.588,0.6629213483146068,False,118.0,2015.0,R,-19.988535,31.91779,ZWGE72FL,Bikita,Masvingo,Zimbabwe,ZWE,ZWGE72FL00000108.tif,24.40322580645161,20.664739650753443,split4,0.5143931067936803
KE202200001312,2022,KE,1.6056235905278315,0.596118685746051,0.6555555555555556,0.676605504587156,,,False,78.0,2022.0,R,0.113288,34.635444,KEGE8AFL,Vihiga,Western,Kenya,KEN,KEGE8AFL00001312.tif,33.83783783783784,25.110327129062423,split4,0.44042576660620325
RW201900000286,2019,RW,-0.0754108793772971,0.4493949043736156,0.3425925925925926,0.3535932721712538,0.434,0.470661672908864,False,140.0,2019.0,R,-2.519755,29.065965,RWGE81FL,Nyamasheke,West,Rwanda,RWA,RWGE81FL00000286.tif,24.91176470588235,17.906669560523547,split4,0.3982741326662229
SN201700000349,2017,SN,-2.4913950631369115,0.2385233597840433,0.2671296296296296,0.2757071865443424,0.214,0.1960049937578027,False,176.0,2017.0,R,15.628426,-15.261016,SNGE7RFL,Linguere,Louga,Senegal,SEN,SNGE7RFL00000349.tif,23.416666666666668,19.553256111486995,split4,0.7182661155634821
KE202200000975,2022,KE,2.884316672373876,0.7077253705237956,0.7350168350168351,0.7586182930219628,,,True,120.0,2022.0,R,0.993899,35.469781,KEGE8AFL,Marakwet,Rift Valley,Kenya,KEN,KEGE8AFL00000975.tif,23.479166666666668,16.636271042045365,split4,0.1368926674560088
MD202100000509,2021,MD,-3.3942146724323696,0.1597236032386049,0.139265873015873,0.1437377129750982,0.267,0.2621722846441948,False,216.0,2021.0,R,-24.13878,44.493452,MDGE81FL,Ampanihy Ouest,Atsimo Andrefana,Madagascar,MDG,MDGE81FL00000509.tif,17.564102564102566,18.681257717841817,split4,0.9431177640123307
ZW201500000294,2015,ZW,2.7985553097459968,0.7002399610062112,0.6016666666666666,0.62098623853211,0.586,0.6604244694132335,False,102.0,2015.0,R,-20.231816,30.113959,ZWGE72FL,Zvishavane,Midlands,Zimbabwe,ZWE,ZWGE72FL00000294.tif,33.142857142857146,25.60436160761157,split4,0.8973158006732166
NG201800000480,2018,NG,2.0633160396145147,0.6360669247844801,0.5307692307692308,0.5478122794636555,0.325,0.33458177278402,False,207.0,2018.0,R,12.353519,9.143183,NGGE7BFL,Garki,Jigawa,Nigeria,NGA,NGGE7BFL00000480.tif,19.75,16.286124894451408,split4,0.8945169056779859
KE202200001302,2022,KE,0.9814798149598652,0.5416422686880659,0.662037037037037,0.683295107033639,,,False,120.0,2022.0,R,0.484896,34.734292,KEGE8AFL,Lugari,Western,Kenya,KEN,KEGE8AFL00001302.tif,21.92063492063492,19.58216896888232,split4,0.6082680157103418
KE202200001567,2022,KE,0.915823370342294,0.5359116534043094,0.6111111111111112,0.6307339449541285,,,False,107.0,2022.0,R,-0.781819,34.64661,KEGE8AFL,Gucha,Nyanza,Kenya,KEN,KEGE8AFL00001567.tif,20.7843137254902,17.542307402950385,split4,0.04795358519893478
KE202200000041,2022,KE,-0.7790717943085066,0.3879780850929727,0.4944444444444444,0.5103211009174312,,,False,139.0,2022.0,R,-4.151478,39.235581,KEGE8AFL,Kwale,Coast,Kenya,KEN,KEGE8AFL00000041.tif,23.44117647058824,19.46936541441541,split4,0.11374639105572071
UG201600000448,2016,UG,-2.1140628298420583,0.2714576113379995,0.4186253561253561,0.4320674547165372,,,False,130.0,2016.0,R,3.01014446806,31.3992119726,UGGE7AFL,Madi-okollo,Arua,Uganda,UGA,UGGE7AFL00000448.tif,22.06153846153846,19.430868581876464,split4,0.0763531706747026
TZ202200000250,2022,TZ,3.116820865515442,0.7280187642723501,0.6583333333333334,0.6794724770642202,,,False,82.0,2022.0,R,-9.157936,33.755381,TZGE81FL,Rungwe,Mbeya,Tanzania,TZA,TZGE81FL00000250.tif,27.46511627906977,23.04896324205877,split4,0.6224897558462434
SL201900000036,2019,SL,-1.7268228620673831,0.3052566281860281,0.4064814814814814,0.4195336391437308,,,False,152.0,2019.0,R,8.841854,-12.062372,SLGE7AFL,Bombali,Northern,Sierra Leone,SLE,SLGE7AFL00000036.tif,19.776315789473685,18.080264514444497,split4,0.15836211093778274
CM201800000087,2018,CM,-2.089423534783355,0.273608174343152,0.2813725490196078,0.2904074473826227,,,False,153.0,2018.0,R,10.773269,14.137739,CMGE71FL,Diamaré,Extrême - Nord,Cameroon,CMR,CMGE71FL00000087.tif,27.307692307692307,22.916608391534297,split4,0.427163457427034
ZW201500000200,2015,ZW,2.776169893632245,0.698286120702157,0.6894736842105262,0.7116127474649926,0.702,0.8052434456928839,False,97.0,2015.0,R,-17.930623,31.010737,ZWGE72FL,Harare,Harare,Zimbabwe,ZWE,ZWGE72FL00000200.tif,25.01960784313725,18.944645888565383,split4,0.6078899330170312
CM201800000118,2018,CM,-3.8257811287517063,0.1220556889166286,0.174074074074074,0.1796636085626911,0.371,0.3920099875156055,False,188.0,2018.0,R,9.223458,13.78377,CMGE71FL,Bénoue,Nord,Cameroon,CMR,CMGE71FL00000118.tif,21.115384615384617,17.67820638580116,split4,0.3560673188421961
ZW201500000124,2015,ZW,-1.3895700039364711,0.3346926781359268,0.3473856209150326,0.3585402050728548,0.535,0.5967540574282149,False,103.0,2015.0,R,-17.283024,31.057587,ZWGE72FL,Mazowe,Mashonaland Central,Zimbabwe,ZWE,ZWGE72FL00000124.tif,18.46296296296296,13.414597741439737,split4,0.5095752171263647
MW201500000073,2015,MW,-2.55673196524553,0.2328206347583761,0.3163398692810457,0.3264975715056664,,,False,161.0,2015.0,R,-14.774034,35.821473,MWGE7AFL,Machinga,Southern Region,Malawi,MWI,MWGE7AFL00000073.tif,18.77922077922078,18.32787880498147,split4,0.8189941846962681
ML201800000176,2018,ML,-0.8897429888089589,0.3783184996193762,0.3949074074074074,0.4075879204892966,0.215,0.1972534332084894,False,123.0,2018.0,R,13.991759,-5.376751,MLGE7AFL,Macina,Segou,Mali,MLI,MLGE7AFL00000176.tif,21.672727272727272,17.269170287661257,split4,0.017889064135812482
TZ201500000088,2015,TZ,-0.9997646414985036,0.3687156073500904,,,,,False,58.0,2015.0,R,-7.007108,37.785251,TZGE7AFL,Morogoro,Morogoro,Tanzania,TZA,TZGE7AFL00000088.tif,30.103448275862068,25.24500633447308,split4,0.13541558364384543
BF202100000273,2021,BF,-3.8555538532931655,0.1194570707415181,0.1433269476372924,0.1479291890751871,,,False,217.0,2021.0,R,12.3457939563,-2.68643086348,BFGE81FL,Sanguie,Centre-ouest,Burkina Faso,BFA,BFGE81FL00000273.tif,19.165289256198346,16.033998829278374,split4,0.8642253855334964
KE202200001487,2022,KE,2.722052603548486,0.6935626640563416,0.5972222222222222,0.6163990825688073,,,False,100.0,2022.0,R,-0.22011,34.984293,KEGE8AFL,Nyando,Nyanza,Kenya,KEN,KEGE8AFL00001487.tif,26.647058823529413,19.33993126090345,split4,0.11311029895532487
NG201800000898,2018,NG,1.7922028451736765,0.612403666368033,,,0.676,0.7727840199750313,False,107.0,2018.0,R,6.331892,7.675157,NGGE7BFL,Nkanu East,Enugu,Nigeria,NGA,NGGE7BFL00000898.tif,32.17741935483871,21.360699467847127,split4,0.3880450002089598
